node_name,year,biomass,bodymass,sample_week
Clupea,2010,4.369829050079333,25.600413552161125,2010-08-23
Clupea,2010,4.369829050079333,25.600413552161125,2010-08-30
Clupea,2010,4.369829050079333,25.600413552161125,2010-09-06
Clupea,2010,4.369829050079333,25.600413552161125,2010-09-13
Clupea,2010,4.369829050079333,25.600413552161125,2010-09-20
Clupea,2010,4.369829050079333,25.600413552161125,2010-09-27
Clupea,2010,4.369829050079333,25.600413552161125,2010-10-04
Clupea,2010,4.369829050079333,25.600413552161125,2010-10-11
Clupea,2010,4.369829050079333,25.600413552161125,2010-10-18
Clupea,2010,4.369829050079333,25.600413552161125,2010-10-25
Clupea,2010,4.369829050079333,25.600413552161125,2010-11-01
Clupea,2010,4.369829050079333,25.600413552161125,2010-11-08
Clupea,2010,4.369829050079333,25.600413552161125,2010-11-15
Clupea,2010,4.369829050079333,25.600413552161125,2010-11-22
Clupea,2010,4.369829050079333,25.600413552161125,2010-11-29
Clupea,2010,4.369829050079333,25.600413552161125,2010-12-06
Clupea,2010,4.369829050079333,25.600413552161125,2010-12-13
Clupea,2010,4.369829050079333,25.600413552161125,2010-12-20
Clupea,2010,4.369829050079333,25.600413552161125,2010-12-27
Clupea,2011,8.588080146637116,19.2676918132025,2011-01-03
Clupea,2011,8.588080146637116,19.2676918132025,2011-01-10
Clupea,2011,8.588080146637116,19.2676918132025,2011-01-17
Clupea,2011,8.588080146637116,19.2676918132025,2011-01-24
Clupea,2011,8.588080146637116,19.2676918132025,2011-01-31
Clupea,2011,8.588080146637116,19.2676918132025,2011-02-07
Clupea,2011,8.588080146637116,19.2676918132025,2011-02-14
Clupea,2011,8.588080146637116,19.2676918132025,2011-02-21
Clupea,2011,8.588080146637116,19.2676918132025,2011-02-28
Clupea,2011,8.588080146637116,19.2676918132025,2011-03-07
Clupea,2011,8.588080146637116,19.2676918132025,2011-03-14
Clupea,2011,8.588080146637116,19.2676918132025,2011-03-21
Clupea,2011,8.588080146637116,19.2676918132025,2011-03-28
Clupea,2011,8.588080146637116,19.2676918132025,2011-04-04
Clupea,2011,8.588080146637116,19.2676918132025,2011-04-11
Clupea,2011,8.588080146637116,19.2676918132025,2011-04-18
Clupea,2011,8.588080146637116,19.2676918132025,2011-04-25
Clupea,2011,8.588080146637116,19.2676918132025,2011-05-02
Clupea,2011,8.588080146637116,19.2676918132025,2011-05-09
Clupea,2011,8.588080146637116,19.2676918132025,2011-05-16
Clupea,2011,8.588080146637116,19.2676918132025,2011-05-23
Clupea,2011,8.588080146637116,19.2676918132025,2011-05-30
Clupea,2011,8.588080146637116,19.2676918132025,2011-06-06
Clupea,2011,8.588080146637116,19.2676918132025,2011-06-13
Clupea,2011,8.588080146637116,19.2676918132025,2011-06-20
Clupea,2011,8.588080146637116,19.2676918132025,2011-06-27
Clupea,2011,8.588080146637116,19.2676918132025,2011-07-04
Clupea,2011,8.588080146637116,19.2676918132025,2011-07-11
Clupea,2011,8.588080146637116,19.2676918132025,2011-07-18
Clupea,2011,8.588080146637116,19.2676918132025,2011-07-25
Clupea,2011,8.588080146637116,19.2676918132025,2011-08-01
Clupea,2011,8.588080146637116,19.2676918132025,2011-08-08
Clupea,2011,8.588080146637116,19.2676918132025,2011-08-15
Clupea,2011,8.588080146637116,19.2676918132025,2011-08-22
Clupea,2011,8.588080146637116,19.2676918132025,2011-08-29
Clupea,2011,8.588080146637116,19.2676918132025,2011-09-05
Clupea,2011,8.588080146637116,19.2676918132025,2011-09-12
Clupea,2011,8.588080146637116,19.2676918132025,2011-09-19
Clupea,2011,8.588080146637116,19.2676918132025,2011-09-26
Clupea,2011,8.588080146637116,19.2676918132025,2011-10-03
Clupea,2011,8.588080146637116,19.2676918132025,2011-10-10
Clupea,2011,8.588080146637116,19.2676918132025,2011-10-17
Clupea,2011,8.588080146637116,19.2676918132025,2011-10-24
Clupea,2011,8.588080146637116,19.2676918132025,2011-10-31
Clupea,2011,8.588080146637116,19.2676918132025,2011-11-07
Clupea,2011,8.588080146637116,19.2676918132025,2011-11-14
Clupea,2011,8.588080146637116,19.2676918132025,2011-11-21
Clupea,2011,8.588080146637116,19.2676918132025,2011-11-28
Clupea,2011,8.588080146637116,19.2676918132025,2011-12-05
Clupea,2011,8.588080146637116,19.2676918132025,2011-12-12
Clupea,2011,8.588080146637116,19.2676918132025,2011-12-19
Clupea,2011,8.588080146637116,19.2676918132025,2011-12-26
Clupea,2012,10.06150644286562,26.119334243688776,2012-01-02
Clupea,2012,10.06150644286562,26.119334243688776,2012-01-09
Clupea,2012,10.06150644286562,26.119334243688776,2012-01-16
Clupea,2012,10.06150644286562,26.119334243688776,2012-01-23
Clupea,2012,10.06150644286562,26.119334243688776,2012-01-30
Clupea,2012,10.06150644286562,26.119334243688776,2012-02-06
Clupea,2012,10.06150644286562,26.119334243688776,2012-02-13
Clupea,2012,10.06150644286562,26.119334243688776,2012-02-20
Clupea,2012,10.06150644286562,26.119334243688776,2012-02-27
Clupea,2012,10.06150644286562,26.119334243688776,2012-03-05
Clupea,2012,10.06150644286562,26.119334243688776,2012-03-12
Clupea,2012,10.06150644286562,26.119334243688776,2012-03-19
Clupea,2012,10.06150644286562,26.119334243688776,2012-03-26
Clupea,2012,10.06150644286562,26.119334243688776,2012-04-02
Clupea,2012,10.06150644286562,26.119334243688776,2012-04-09
Clupea,2012,10.06150644286562,26.119334243688776,2012-04-16
Clupea,2012,10.06150644286562,26.119334243688776,2012-04-23
Clupea,2012,10.06150644286562,26.119334243688776,2012-04-30
Clupea,2012,10.06150644286562,26.119334243688776,2012-05-07
Clupea,2012,10.06150644286562,26.119334243688776,2012-05-14
Clupea,2012,10.06150644286562,26.119334243688776,2012-05-21
Clupea,2012,10.06150644286562,26.119334243688776,2012-05-28
Clupea,2012,10.06150644286562,26.119334243688776,2012-06-04
Clupea,2012,10.06150644286562,26.119334243688776,2012-06-11
Clupea,2012,10.06150644286562,26.119334243688776,2012-06-18
Clupea,2012,10.06150644286562,26.119334243688776,2012-06-25
Clupea,2012,10.06150644286562,26.119334243688776,2012-07-02
Clupea,2012,10.06150644286562,26.119334243688776,2012-07-09
Clupea,2012,10.06150644286562,26.119334243688776,2012-07-16
Clupea,2012,10.06150644286562,26.119334243688776,2012-07-23
Clupea,2012,10.06150644286562,26.119334243688776,2012-07-30
Clupea,2012,10.06150644286562,26.119334243688776,2012-08-06
Clupea,2012,10.06150644286562,26.119334243688776,2012-08-13
Clupea,2012,10.06150644286562,26.119334243688776,2012-08-20
Clupea,2012,10.06150644286562,26.119334243688776,2012-08-27
Clupea,2012,10.06150644286562,26.119334243688776,2012-09-03
Clupea,2012,10.06150644286562,26.119334243688776,2012-09-10
Clupea,2012,10.06150644286562,26.119334243688776,2012-09-17
Clupea,2012,10.06150644286562,26.119334243688776,2012-09-24
Clupea,2012,10.06150644286562,26.119334243688776,2012-10-01
Clupea,2012,10.06150644286562,26.119334243688776,2012-10-08
Clupea,2012,10.06150644286562,26.119334243688776,2012-10-15
Clupea,2012,10.06150644286562,26.119334243688776,2012-10-22
Clupea,2012,10.06150644286562,26.119334243688776,2012-10-29
Clupea,2012,10.06150644286562,26.119334243688776,2012-11-05
Clupea,2012,10.06150644286562,26.119334243688776,2012-11-12
Clupea,2012,10.06150644286562,26.119334243688776,2012-11-19
Clupea,2012,10.06150644286562,26.119334243688776,2012-11-26
Clupea,2012,10.06150644286562,26.119334243688776,2012-12-03
Clupea,2012,10.06150644286562,26.119334243688776,2012-12-10
Clupea,2012,10.06150644286562,26.119334243688776,2012-12-17
Clupea,2012,10.06150644286562,26.119334243688776,2012-12-24
Clupea,2012,10.06150644286562,26.119334243688776,2012-12-31
Clupea,2013,6.586418412412963,30.800801914646126,2013-01-07
Clupea,2013,6.586418412412963,30.800801914646126,2013-01-14
Clupea,2013,6.586418412412963,30.800801914646126,2013-01-21
Clupea,2013,6.586418412412963,30.800801914646126,2013-01-28
Clupea,2013,6.586418412412963,30.800801914646126,2013-02-04
Clupea,2013,6.586418412412963,30.800801914646126,2013-02-11
Clupea,2013,6.586418412412963,30.800801914646126,2013-02-18
Clupea,2013,6.586418412412963,30.800801914646126,2013-02-25
Clupea,2013,6.586418412412963,30.800801914646126,2013-03-04
Clupea,2013,6.586418412412963,30.800801914646126,2013-03-11
Clupea,2013,6.586418412412963,30.800801914646126,2013-03-18
Clupea,2013,6.586418412412963,30.800801914646126,2013-03-25
Clupea,2013,6.586418412412963,30.800801914646126,2013-04-01
Clupea,2013,6.586418412412963,30.800801914646126,2013-04-08
Clupea,2013,6.586418412412963,30.800801914646126,2013-04-15
Clupea,2013,6.586418412412963,30.800801914646126,2013-04-22
Clupea,2013,6.586418412412963,30.800801914646126,2013-04-29
Clupea,2013,6.586418412412963,30.800801914646126,2013-05-06
Clupea,2013,6.586418412412963,30.800801914646126,2013-05-13
Clupea,2013,6.586418412412963,30.800801914646126,2013-05-20
Clupea,2013,6.586418412412963,30.800801914646126,2013-05-27
Clupea,2013,6.586418412412963,30.800801914646126,2013-06-03
Clupea,2013,6.586418412412963,30.800801914646126,2013-06-10
Clupea,2013,6.586418412412963,30.800801914646126,2013-06-17
Clupea,2013,6.586418412412963,30.800801914646126,2013-06-24
Clupea,2013,6.586418412412963,30.800801914646126,2013-07-01
Clupea,2013,6.586418412412963,30.800801914646126,2013-07-08
Clupea,2013,6.586418412412963,30.800801914646126,2013-07-15
Clupea,2013,6.586418412412963,30.800801914646126,2013-07-22
Clupea,2013,6.586418412412963,30.800801914646126,2013-07-29
Clupea,2013,6.586418412412963,30.800801914646126,2013-08-05
Clupea,2013,6.586418412412963,30.800801914646126,2013-08-12
Clupea,2013,6.586418412412963,30.800801914646126,2013-08-19
Clupea,2013,6.586418412412963,30.800801914646126,2013-08-26
Clupea,2013,6.586418412412963,30.800801914646126,2013-09-02
Clupea,2013,6.586418412412963,30.800801914646126,2013-09-09
Clupea,2013,6.586418412412963,30.800801914646126,2013-09-16
Clupea,2013,6.586418412412963,30.800801914646126,2013-09-23
Clupea,2013,6.586418412412963,30.800801914646126,2013-09-30
Clupea,2013,6.586418412412963,30.800801914646126,2013-10-07
Clupea,2013,6.586418412412963,30.800801914646126,2013-10-14
Clupea,2013,6.586418412412963,30.800801914646126,2013-10-21
Clupea,2013,6.586418412412963,30.800801914646126,2013-10-28
Clupea,2013,6.586418412412963,30.800801914646126,2013-11-04
Clupea,2013,6.586418412412963,30.800801914646126,2013-11-11
Clupea,2013,6.586418412412963,30.800801914646126,2013-11-18
Clupea,2013,6.586418412412963,30.800801914646126,2013-11-25
Clupea,2013,6.586418412412963,30.800801914646126,2013-12-02
Clupea,2013,6.586418412412963,30.800801914646126,2013-12-09
Clupea,2013,6.586418412412963,30.800801914646126,2013-12-16
Clupea,2013,6.586418412412963,30.800801914646126,2013-12-23
Clupea,2013,6.586418412412963,30.800801914646126,2013-12-30
Clupea,2014,14.286284068609566,27.198243994878215,2014-01-06
Clupea,2014,14.286284068609566,27.198243994878215,2014-01-13
Clupea,2014,14.286284068609566,27.198243994878215,2014-01-20
Clupea,2014,14.286284068609566,27.198243994878215,2014-01-27
Clupea,2014,14.286284068609566,27.198243994878215,2014-02-03
Clupea,2014,14.286284068609566,27.198243994878215,2014-02-10
Clupea,2014,14.286284068609566,27.198243994878215,2014-02-17
Clupea,2014,14.286284068609566,27.198243994878215,2014-02-24
Clupea,2014,14.286284068609566,27.198243994878215,2014-03-03
Clupea,2014,14.286284068609566,27.198243994878215,2014-03-10
Clupea,2014,14.286284068609566,27.198243994878215,2014-03-17
Clupea,2014,14.286284068609566,27.198243994878215,2014-03-24
Clupea,2014,14.286284068609566,27.198243994878215,2014-03-31
Clupea,2014,14.286284068609566,27.198243994878215,2014-04-07
Clupea,2014,14.286284068609566,27.198243994878215,2014-04-14
Clupea,2014,14.286284068609566,27.198243994878215,2014-04-21
Clupea,2014,14.286284068609566,27.198243994878215,2014-04-28
Clupea,2014,14.286284068609566,27.198243994878215,2014-05-05
Clupea,2014,14.286284068609566,27.198243994878215,2014-05-12
Clupea,2014,14.286284068609566,27.198243994878215,2014-05-19
Clupea,2014,14.286284068609566,27.198243994878215,2014-05-26
Clupea,2014,14.286284068609566,27.198243994878215,2014-06-02
Clupea,2014,14.286284068609566,27.198243994878215,2014-06-09
Clupea,2014,14.286284068609566,27.198243994878215,2014-06-16
Clupea,2014,14.286284068609566,27.198243994878215,2014-06-23
Clupea,2014,14.286284068609566,27.198243994878215,2014-06-30
Clupea,2014,14.286284068609566,27.198243994878215,2014-07-07
Clupea,2014,14.286284068609566,27.198243994878215,2014-07-14
Clupea,2014,14.286284068609566,27.198243994878215,2014-07-21
Clupea,2014,14.286284068609566,27.198243994878215,2014-07-28
Clupea,2014,14.286284068609566,27.198243994878215,2014-08-04
Clupea,2014,14.286284068609566,27.198243994878215,2014-08-11
Clupea,2014,14.286284068609566,27.198243994878215,2014-08-18
Clupea,2014,14.286284068609566,27.198243994878215,2014-08-25
Clupea,2014,14.286284068609566,27.198243994878215,2014-09-01
Clupea,2014,14.286284068609566,27.198243994878215,2014-09-08
Clupea,2014,14.286284068609566,27.198243994878215,2014-09-15
Clupea,2014,14.286284068609566,27.198243994878215,2014-09-22
Clupea,2014,14.286284068609566,27.198243994878215,2014-09-29
Clupea,2014,14.286284068609566,27.198243994878215,2014-10-06
Clupea,2014,14.286284068609566,27.198243994878215,2014-10-13
Clupea,2014,14.286284068609566,27.198243994878215,2014-10-20
Clupea,2014,14.286284068609566,27.198243994878215,2014-10-27
Clupea,2014,14.286284068609566,27.198243994878215,2014-11-03
Clupea,2014,14.286284068609566,27.198243994878215,2014-11-10
Clupea,2014,14.286284068609566,27.198243994878215,2014-11-17
Clupea,2014,14.286284068609566,27.198243994878215,2014-11-24
Clupea,2014,14.286284068609566,27.198243994878215,2014-12-01
Clupea,2014,14.286284068609566,27.198243994878215,2014-12-08
Clupea,2014,14.286284068609566,27.198243994878215,2014-12-15
Clupea,2014,14.286284068609566,27.198243994878215,2014-12-22
Clupea,2014,14.286284068609566,27.198243994878215,2014-12-29
Clupea,2015,18.56794220217327,23.350254172648576,2015-01-05
Clupea,2015,18.56794220217327,23.350254172648576,2015-01-12
Clupea,2015,18.56794220217327,23.350254172648576,2015-01-19
Clupea,2015,18.56794220217327,23.350254172648576,2015-01-26
Clupea,2015,18.56794220217327,23.350254172648576,2015-02-02
Clupea,2015,18.56794220217327,23.350254172648576,2015-02-09
Clupea,2015,18.56794220217327,23.350254172648576,2015-02-16
Clupea,2015,18.56794220217327,23.350254172648576,2015-02-23
Clupea,2015,18.56794220217327,23.350254172648576,2015-03-02
Clupea,2015,18.56794220217327,23.350254172648576,2015-03-09
Clupea,2015,18.56794220217327,23.350254172648576,2015-03-16
Clupea,2015,18.56794220217327,23.350254172648576,2015-03-23
Clupea,2015,18.56794220217327,23.350254172648576,2015-03-30
Clupea,2015,18.56794220217327,23.350254172648576,2015-04-06
Clupea,2015,18.56794220217327,23.350254172648576,2015-04-13
Clupea,2015,18.56794220217327,23.350254172648576,2015-04-20
Clupea,2015,18.56794220217327,23.350254172648576,2015-04-27
Clupea,2015,18.56794220217327,23.350254172648576,2015-05-04
Clupea,2015,18.56794220217327,23.350254172648576,2015-05-11
Clupea,2015,18.56794220217327,23.350254172648576,2015-05-18
Clupea,2015,18.56794220217327,23.350254172648576,2015-05-25
Clupea,2015,18.56794220217327,23.350254172648576,2015-06-01
Clupea,2015,18.56794220217327,23.350254172648576,2015-06-08
Clupea,2015,18.56794220217327,23.350254172648576,2015-06-15
Clupea,2015,18.56794220217327,23.350254172648576,2015-06-22
Clupea,2015,18.56794220217327,23.350254172648576,2015-06-29
Clupea,2015,18.56794220217327,23.350254172648576,2015-07-06
Clupea,2015,18.56794220217327,23.350254172648576,2015-07-13
Clupea,2015,18.56794220217327,23.350254172648576,2015-07-20
Clupea,2015,18.56794220217327,23.350254172648576,2015-07-27
Clupea,2015,18.56794220217327,23.350254172648576,2015-08-03
Clupea,2015,18.56794220217327,23.350254172648576,2015-08-10
Clupea,2015,18.56794220217327,23.350254172648576,2015-08-17
Clupea,2015,18.56794220217327,23.350254172648576,2015-08-24
Clupea,2015,18.56794220217327,23.350254172648576,2015-08-31
Clupea,2015,18.56794220217327,23.350254172648576,2015-09-07
Clupea,2015,18.56794220217327,23.350254172648576,2015-09-14
Clupea,2015,18.56794220217327,23.350254172648576,2015-09-21
Clupea,2015,18.56794220217327,23.350254172648576,2015-09-28
Clupea,2015,18.56794220217327,23.350254172648576,2015-10-05
